iter	Logloss
920	0.2027740163
921	0.2026350794
922	0.2025561372
923	0.2023284534
924	0.202160386
925	0.2020052602
926	0.20184271
927	0.2016999584
928	0.2016463477
929	0.2016094618
930	0.2013790667
931	0.2012762117
932	0.2009811086
933	0.200634917
934	0.2004961692
935	0.200079311
936	0.2000174404
937	0.199935456
938	0.1998332
939	0.1996405735
940	0.1995491154
941	0.1994459294
942	0.199369131
943	0.1992688928
944	0.1990283146
945	0.1988663949
946	0.1986887593
947	0.1984548963
948	0.1983419686
949	0.1981682107
950	0.1979859092
951	0.1979694524
952	0.1977144667
953	0.1974783338
954	0.1973960813
955	0.1973036616
956	0.1972774316
957	0.1971843341
958	0.197038682
959	0.1969887284
960	0.1968899877
961	0.1967465267
962	0.1966779409
963	0.1966074951
964	0.1965530648
965	0.1964590687
966	0.1963919332
967	0.1961863494
968	0.1960562399
969	0.1958770594
970	0.1957851126
971	0.1957757335
972	0.1956849216
973	0.1954103265
974	0.1953497958
975	0.1951090127
976	0.1948639736
977	0.1947191885
978	0.1945046669
979	0.1944342999
980	0.1943393108
981	0.1942768727
982	0.1940039012
983	0.1939125219
984	0.193716727
985	0.1936963452
986	0.1936256314
987	0.1934134113
988	0.193193877
989	0.1931461776
990	0.193019394
991	0.1928825378
992	0.1925710883
993	0.1924395601
994	0.1923670178
995	0.1922361516
996	0.1922130427
997	0.1919373441
998	0.191701495
999	0.1914870838
917428419
